BUSINESS_CODE,BUSINESS_NAME_L,BUSINESS_NAME_M,BUSINESS_NAME_S
1712134,製造・加工,工作機械器具・一般機械器具,伝動機製造業
1712135,製造・加工,工作機械器具・一般機械器具,特殊産業用機械製造業
1712136,製造・加工,工作機械器具・一般機械器具,内燃機関電装品製造業
1712137,製造・加工,工作機械器具・一般機械器具,紡績機械製造業
1712138,製造・加工,工作機械器具・一般機械器具,豆腐製造機械製造業
1712139,製造・加工,工作機械器具・一般機械器具,電話機・携帯電話機製造業
1712140,製造・加工,工作機械器具・一般機械器具,牛乳加工機械製造業
1712141,製造・加工,工作機械器具・一般機械器具,自動ドア製造業
1712142,製造・加工,工作機械器具・一般機械器具,交通信号保安装置製造業
1712143,製造・加工,工作機械器具・一般機械器具,土木建築用機械製造業
1712145,製造・加工,工作機械器具・一般機械器具,燃焼機・燃焼装置製造業
1712147,製造・加工,工作機械器具・一般機械器具,農業用機械製造業
1712149,製造・加工,工作機械器具・一般機械器具,給排水栓製造業
1712150,製造・加工,工作機械器具・一般機械器具,クレーン製造業（建設用）
1712151,製造・加工,工作機械器具・一般機械器具,風力機関製造業
1712153,製造・加工,工作機械器具・一般機械器具,噴霧器製造業
1712155,製造・加工,工作機械器具・一般機械器具,包装機械製造業
1712156,製造・加工,工作機械器具・一般機械器具,帽子製造機械製造業
1712158,製造・加工,工作機械器具・一般機械器具,計量器包装梱包機械製造業
1712159,製造・加工,工作機械器具・一般機械器具,建設機械製造・整備業
1712160,製造・加工,工作機械器具・一般機械器具,建築金物・板金工事業
1712161,製造・加工,工作機械器具・一般機械器具,建築材料・板金工事業
1712162,製造・加工,工作機械器具・一般機械器具,防水材製造業
1712163,製造・加工,工作機械器具・一般機械器具,油脂製品製造業
1712164,製造・加工,工作機械器具・一般機械器具,遊戯機械製造業
1712165,製造・加工,工作機械器具・一般機械器具,融雪装置製造業
1712168,製造・加工,工作機械器具・一般機械器具,空調機械・機器製造業
1712169,製造・加工,工作機械器具・一般機械器具,冷蔵装置製造業
1712171,製造・加工,工作機械器具・一般機械器具,冷凍機製造業
1712172,製造・加工,工作機械器具・一般機械器具,建設用金属製品製造業
1712173,製造・加工,工作機械器具・一般機械器具,金属扉製造業
1712174,製造・加工,工作機械器具・一般機械器具,環境保全装置資材業
1712175,製造・加工,工作機械器具・一般機械器具,精密機械器具製造業
1712176,製造・加工,工作機械器具・一般機械器具,ガス機器製造業
1712177,製造・加工,工作機械器具・一般機械器具,ギヤ製造業
1712178,製造・加工,工作機械器具・一般機械器具,コネクタ製造業
1712179,製造・加工,工作機械器具・一般機械器具,ふろバーナ製造業
1712180,製造・加工,工作機械器具・一般機械器具,ラジエータ製造業
1712181,製造・加工,工作機械器具・一般機械器具,ポンプ製造業
1712182,製造・加工,工作機械器具・一般機械器具,鍵製造業
1712183,製造・加工,工作機械器具・一般機械器具,救命具製造業
1712184,製造・加工,工作機械器具・一般機械器具,事務用機械器具製造業
1712185,製造・加工,工作機械器具・一般機械器具,光学機械用レンズ製造業
1712186,製造・加工,工作機械器具・一般機械器具,工業用模型製造業
1712187,製造・加工,工作機械器具・一般機械器具,蛇口製造業
1712189,製造・加工,工作機械器具・一般機械器具,電気機械器具製造・修理業
1712191,製造・加工,工作機械器具・一般機械器具,廃棄物処理機器製造業
1712192,製造・加工,工作機械器具・一般機械器具,理・美容機械器具製造業
1712193,製造・加工,工作機械器具・一般機械器具,網製造業
1712194,製造・加工,工作機械器具・一般機械器具,情報通信機械器具製造業
1712195,製造・加工,工作機械器具・一般機械器具,醸造用機械器具製造業
1712999,製造・加工,工作機械器具・一般機械器具,工作機械器具・一般機械器具製造業関連
1713002,製造・加工,輸送機械器具,オートバイ製造・卸売業
1713004,製造・加工,輸送機械器具,カー用品製造業
1713005,製造・加工,輸送機械器具,クレーン整備業
1713006,製造・加工,輸送機械器具,コンテナ製造業
1713007,製造・加工,輸送機械器具,シート製造・加工業
1713011,製造・加工,輸送機械器具,モーターボート製造・マリーナ業
1713013,製造・加工,輸送機械器具,航空機・部分品製造業
1713014,製造・加工,輸送機械器具,自転車製造業
1713015,製造・加工,輸送機械器具,自動車エンジン製造業
1713016,製造・加工,輸送機械器具,自動車ガラス製造業
1713017,製造・加工,輸送機械器具,自動車タイヤ製造業
1713019,製造・加工,輸送機械器具,自動車一般整備業
1713020,製造・加工,輸送機械器具,自動車車体製造業
1713023,製造・加工,輸送機械器具,自動車製造業
1713024,製造・加工,輸送機械器具,自動車部分品製造業
1713028,製造・加工,輸送機械器具,車両工業・製造業
1713030,製造・加工,輸送機械器具,消防自動車製造業
1713035,製造・加工,輸送機械器具,造船業
1713036,製造・加工,輸送機械器具,鉄鋼工業自動車部品・用品製造業
1713037,製造・加工,輸送機械器具,鉄道車両・部分品製造業
1713038,製造・加工,輸送機械器具,舶用工業
1713039,製造・加工,輸送機械器具,エスカレータ製造業
1713040,製造・加工,輸送機械器具,エレベータ製造業
1713999,製造・加工,輸送機械器具,輸送機械器具製造業関連
1714001,製造・加工,精密機械器具,ＩＣ製造業
1714004,製造・加工,精密機械器具,Ｘ線装置製造業
1714006,製造・加工,精密機械器具,カメラ製造・卸売業
1714007,製造・加工,精密機械器具,センサ製造業
1714008,製造・加工,精密機械器具,はかり製造業
1714009,製造・加工,精密機械器具,マイクロ写真機器製造業
1714010,製造・加工,精密機械器具,眼鏡用品製造・卸売業
1714011,製造・加工,精密機械器具,レーザー治療装置製造業
1714012,製造・加工,精密機械器具,レンズ・プリズム製造業
1714013,製造・加工,精密機械器具,圧縮空気機関製造業
1714014,製造・加工,精密機械器具,圧力計製造業
1714016,製造・加工,精密機械器具,医療用機器製造業
1714019,製造・加工,精密機械器具,映画用機械・付属品製造業
1714020,製造・加工,精密機械器具,液面計等製造業
1714021,製造・加工,精密機械器具,遠隔制御装置製造業
1714022,製造・加工,精密機械器具,環境測定機器製造業
1714024,製造・加工,精密機械器具,教育用機械器具製造業
1714026,製造・加工,精密機械器具,計量器製造業
1714027,製造・加工,精密機械器具,顕微鏡製造業
1714029,製造・加工,精密機械器具,光学器械製造業
1714030,製造・加工,精密機械器具,工業用試験機製造業
1714031,製造・加工,精密機械器具,視聴覚機材製造・加工業
1714032,製造・加工,精密機械器具,歯科用機械器具・材料製造業
1714033,製造・加工,精密機械器具,歯車製造業
1714036,製造・加工,精密機械器具,時計製造業
1714040,製造・加工,精密機械器具,精密機械器具・測量機器製造業
1714041,製造・加工,精密機械器具,精密機械器具・木工用機械器具製造業
1714043,製造・加工,精密機械器具,電圧計製造業
1714044,製造・加工,精密機械器具,電気計測器製造業
1714046,製造・加工,精密機械器具,動力ポンプ製造業
1714048,製造・加工,精密機械器具,分析機器・理化学機械器具製造業
1714050,製造・加工,精密機械器具,防犯カメラ製造業
1714051,製造・加工,精密機械器具,理化学機械器具製造業
1714999,製造・加工,精密機械器具,精密機械器具製造業関連
1715001,製造・加工,製造・加工・機械器具関連,ケーブル製造業
1715002,製造・加工,製造・加工・機械器具関連,ＣＤ・レコード制作業
1715003,製造・加工,製造・加工・機械器具関連,液化ガス製造業
1715005,製造・加工,製造・加工・機械器具関連,アスファルトブロック製造業
1715006,製造・加工,製造・加工・機械器具関連,アミューズメント機器製造業
1715007,製造・加工,製造・加工・機械器具関連,イオン交換樹脂製造業
1715008,製造・加工,製造・加工・機械器具関連,インキ製造業
1715009,製造・加工,製造・加工・機械器具関連,むしろ製造業
1715010,製造・加工,製造・加工・機械器具関連,うわ（釉）薬製造業
1715011,製造・加工,製造・加工・機械器具関連,オペラグラス製造業
1715015,製造・加工,製造・加工・機械器具関連,紡績業
1715016,製造・加工,製造・加工・機械器具関連,幕製造業
1715017,製造・加工,製造・加工・機械器具関連,カード製造業
1715019,製造・加工,製造・加工・機械器具関連,ガス製造工場
1715022,製造・加工,製造・加工・機械器具関連,ガレージ設置加工業
1715025,製造・加工,製造・加工・機械器具関連,ケース製造業
1715027,製造・加工,製造・加工・機械器具関連,コンクリート製品製造・加工業
1715028,製造・加工,製造・加工・機械器具関連,指物業
1715029,製造・加工,製造・加工・機械器具関連,スポーツ用品製造・卸売業
1715031,製造・加工,製造・加工・機械器具関連,たばこ製造業
1715032,製造・加工,製造・加工・機械器具関連,つばき油製造業
1715033,製造・加工,製造・加工・機械器具関連,つや出し剤製造業
1715034,製造・加工,製造・加工・機械器具関連,デザインモデル製造業
1715037,製造・加工,製造・加工・機械器具関連,ねじ製造・めっき加工業
1715038,製造・加工,製造・加工・機械器具関連,のこ刃製造業
1715039,製造・加工,製造・加工・機械器具関連,はえとり紙製造・販売業
1715040,製造・加工,製造・加工・機械器具関連,はく製製造・加工業
1715042,製造・加工,製造・加工・機械器具関連,はんだ製造業
1715043,製造・加工,製造・加工・機械器具関連,ビリヤード用品製造業
1715047,製造・加工,製造・加工・機械器具関連,ペット用品製造業
1715049,製造・加工,製造・加工・機械器具関連,船舶製造業
1715051,製造・加工,製造・加工・機械器具関連,マネキン人形製造業
1715052,製造・加工,製造・加工・機械器具関連,マージャンパイ製造業
1715054,製造・加工,製造・加工・機械器具関連,ろう製造業
1715055,製造・加工,製造・加工・機械器具関連,網・ロープ製造業
1715056,製造・加工,製造・加工・機械器具関連,圧縮酸素製造業
1715057,製造・加工,製造・加工・機械器具関連,安全用品・機器製造業
1715059,製造・加工,製造・加工・機械器具関連,医薬品製剤製造業
1715061,製造・加工,製造・加工・機械器具関連,永久磁石製造業
1715063,製造・加工,製造・加工・機械器具関連,栓各種製造業
1715064,製造・加工,製造・加工・機械器具関連,火薬類製造業
1715067,製造・加工,製造・加工・機械器具関連,荷札製造業
1715069,製造・加工,製造・加工・機械器具関連,介護用品製造業
1715070,製造・加工,製造・加工・機械器具関連,懐炉灰製造業
1715071,製造・加工,製造・加工・機械器具関連,楽器製造業
1715072,製造・加工,製造・加工・機械器具関連,乾燥剤製造・加工業
1715073,製造・加工,製造・加工・機械器具関連,漢方製剤製造業
1715074,製造・加工,製造・加工・機械器具関連,看板書き業
1715077,製造・加工,製造・加工・機械器具関連,記章・バッジ製造業
1715078,製造・加工,製造・加工・機械器具関連,義眼製造業
1715079,製造・加工,製造・加工・機械器具関連,義肢・義足製造業
1715080,製造・加工,製造・加工・機械器具関連,喫煙具製造業
1715082,製造・加工,製造・加工・機械器具関連,漁具製造業
1715083,製造・加工,製造・加工・機械器具関連,漁網製造業
1715084,製造・加工,製造・加工・機械器具関連,研磨加工業
1715085,製造・加工,製造・加工・機械器具関連,工業用マスク製造業
1715086,製造・加工,製造・加工・機械器具関連,香料製造業
1715087,製造・加工,製造・加工・機械器具関連,黒板製造業
1715090,製造・加工,製造・加工・機械器具関連,配合・単体飼料製造業
1715091,製造・加工,製造・加工・機械器具関連,革製首輪製造業
1715092,製造・加工,製造・加工・機械器具関連,集成材製造業
1715094,製造・加工,製造・加工・機械器具関連,家庭用浄水器製造業
1715095,製造・加工,製造・加工・機械器具関連,食品サンプル製造業
1715096,製造・加工,製造・加工・機械器具関連,食品添加物製造業
1715098,製造・加工,製造・加工・機械器具関連,生ゴム製造業
1715099,製造・加工,製造・加工・機械器具関連,医薬品原薬・製剤製造業
1715102,製造・加工,製造・加工・機械器具関連,石材製造業
1715107,製造・加工,製造・加工・機械器具関連,接着剤製造・加工業
1715108,製造・加工,製造・加工・機械器具関連,染料製造業
1715109,製造・加工,製造・加工・機械器具関連,造花製造業
1715112,製造・加工,製造・加工・機械器具関連,耐火れんが製造業
1715116,製造・加工,製造・加工・機械器具関連,釣具製造・卸売業
1715118,製造・加工,製造・加工・機械器具関連,鉄骨製造業
1715119,製造・加工,製造・加工・機械器具関連,塗料製造・卸売業
1715122,製造・加工,製造・加工・機械器具関連,馬具製造業
1715123,製造・加工,製造・加工・機械器具関連,配管材料製造業
1715124,製造・加工,製造・加工・機械器具関連,白炭製造業
1715125,製造・加工,製造・加工・機械器具関連,板ガラス製造・加工業
1715127,製造・加工,製造・加工・機械器具関連,皮革製品製造業
1715128,製造・加工,製造・加工・機械器具関連,肥料製造業
1715130,製造・加工,製造・加工・機械器具関連,標識機製造業
1715131,製造・加工,製造・加工・機械器具関連,敷石製造業
1715132,製造・加工,製造・加工・機械器具関連,武道具製造業
1715133,製造・加工,製造・加工・機械器具関連,舞台製作業
1715135,製造・加工,製造・加工・機械器具関連,福祉用品製造業
1715136,製造・加工,製造・加工・機械器具関連,墓石・みこし製造業
1715137,製造・加工,製造・加工・機械器具関連,鋳造模型製造業
1715138,製造・加工,製造・加工・機械器具関連,かつら製造業
1715140,製造・加工,製造・加工・機械器具関連,油脂製品業
1715143,製造・加工,製造・加工・機械器具関連,幼児用乗物製造業
1715144,製造・加工,製造・加工・機械器具関連,養殖用資材製造業
1715150,製造・加工,製造・加工・機械器具関連,原子・核燃料加工業
1715151,製造・加工,製造・加工・機械器具関連,ソーラーシステム・太陽光発電製造業
1715152,製造・加工,製造・加工・機械器具関連,たんす製造業
1715154,製造・加工,製造・加工・機械器具関連,がん具製造業
1715157,製造・加工,製造・加工・機械器具関連,眼鏡製造業
1715159,製造・加工,製造・加工・機械器具関連,神具製造業
1715162,製造・加工,製造・加工・機械器具関連,仮面制作業
1715163,製造・加工,製造・加工・機械器具関連,ガス器具製造業
1715999,製造・加工,製造・加工・機械器具関連,製造業関連
0201001,電気・ガス・通信・放送・新聞,電気事業,火力発電所
0201002,電気・ガス・通信・放送・新聞,電気事業,原子力発電所
0201003,電気・ガス・通信・放送・新聞,電気事業,水力発電所
0201004,電気・ガス・通信・放送・新聞,電気事業,電力事業
0201005,電気・ガス・通信・放送・新聞,電気事業,風力発電所
0201999,電気・ガス・通信・放送・新聞,電気事業,電気事業関連
0202001,電気・ガス・通信・放送・新聞,ガス事業,ガス事業
0202003,電気・ガス・通信・放送・新聞,ガス事業,プロパンガス事業
0202004,電気・ガス・通信・放送・新聞,ガス事業,都市ガス事業
0202005,電気・ガス・通信・放送・新聞,ガス事業,プロパンガス業・不動産取引
0202999,電気・ガス・通信・放送・新聞,ガス事業,ガス事業関連
0203002,電気・ガス・通信・放送・新聞,通信事業,インターネット関連サービス業
0203004,電気・ガス・通信・放送・新聞,通信事業,ポケットベル
0203005,電気・ガス・通信・放送・新聞,通信事業,レンタル電話サービス業
0203013,電気・ガス・通信・放送・新聞,通信事業,電気通信サービス業
0203999,電気・ガス・通信・放送・新聞,通信事業,通信事業関連
0204002,電気・ガス・通信・放送・新聞,放送事業,テレビ放送業
0204003,電気・ガス・通信・放送・新聞,放送事業,ラジオ放送業
0204005,電気・ガス・通信・放送・新聞,放送事業,ケーブルテレビ業
0204007,電気・ガス・通信・放送・新聞,放送事業,放送局・放送業
0204008,電気・ガス・通信・放送・新聞,放送事業,有線放送・電話業
0204999,電気・ガス・通信・放送・新聞,放送事業,放送事業関連
0205002,電気・ガス・通信・放送・新聞,新聞事業,新聞業
0205003,電気・ガス・通信・放送・新聞,新聞事業,スポーツ・芸能新聞業
0205999,電気・ガス・通信・放送・新聞,新聞事業,新聞事業関連
0206001,電気・ガス・通信・放送・新聞,電気・ガス・通信・放送・新聞関連,圧縮ガス充てん業
0206003,電気・ガス・通信・放送・新聞,電気・ガス・通信・放送・新聞関連,電話取引業
0206999,電気・ガス・通信・放送・新聞,電気・ガス・通信・放送・新聞関連,電気・ガス・通信・放送・新聞関連
0301001,金融・保険・証券,銀行,外資系銀行
0301002,金融・保険・証券,銀行,銀行
0301003,金融・保険・証券,銀行,信託銀行
0301999,金融・保険・証券,銀行,銀行関連
0302001,金融・保険・証券,信用金庫･労働金庫･信用組合,信用金庫
0302002,金融・保険・証券,信用金庫･労働金庫･信用組合,労働金庫
0302003,金融・保険・証券,信用金庫･労働金庫･信用組合,信用組合
0302999,金融・保険・証券,信用金庫･労働金庫･信用組合,信用金庫･労働金庫･信用組合関連
0303001,金融・保険・証券,クレジット・金融関連,クレジットカード業
0303002,金融・保険・証券,クレジット・金融関連,チケット販売・買取業
0303003,金融・保険・証券,クレジット・金融関連,補助的金融商品取引業（ゴルフ・リゾート会員権）
0303004,金融・保険・証券,クレジット・金融関連,補助的金融商品取引業（ゴルフ会員権）
0303005,金融・保険・証券,クレジット・金融関連,補助的金融商品取引業（リゾート会員権）
0303006,金融・保険・証券,クレジット・金融関連,外国為替取引業
0303008,金融・保険・証券,クレジット・金融関連,質屋
0303009,金融・保険・証券,クレジット・金融関連,国内市場商品先物取引業（商品取引所）
0303010,金融・保険・証券,クレジット・金融関連,商品投資業
0303012,金融・保険・証券,クレジット・金融関連,信用保証機関（信用保証業・身元保証業）
0303014,金融・保険・証券,クレジット・金融関連,投資運用業
0303999,金融・保険・証券,クレジット・金融関連,クレジット・金融関連
0304001,金融・保険・証券,保険事業,リース保険業
0304002,金融・保険・証券,保険事業,火災保険代理店
0304003,金融・保険・証券,保険事業,海上保険代理店
0304004,金融・保険・証券,保険事業,簡易保険業
0304005,金融・保険・証券,保険事業,共済事業
0304008,金融・保険・証券,保険事業,自動車保険業
0304010,金融・保険・証券,保険事業,生命保険業
0304012,金融・保険・証券,保険事業,損害保険業
0304014,金融・保険・証券,保険事業,不動産取引保険業
0304015,金融・保険・証券,保険事業,保険代理店
0304016,金融・保険・証券,保険事業,他保険業
0304999,金融・保険・証券,保険事業,保険事業関連
0305001,金融・保険・証券,証券事業,投資家向け支援事業
0305002,金融・保険・証券,証券事業,金融商品取引業（証券業）
0305003,金融・保険・証券,証券事業,投資助言･代理業（証券投資顧問業）
0305999,金融・保険・証券,証券事業,証券事業関連
0401002,交通・運輸・倉庫,空港・航空業,ヘリポート
0401003,交通・運輸・倉庫,空港・航空業,空港
0401004,交通・運輸・倉庫,空港・航空業,空港関連事業
0401007,交通・運輸・倉庫,空港・航空業,航空会社
0401009,交通・運輸・倉庫,空港・航空業,航空事業
0401010,交通・運輸・倉庫,空港・航空業,航空写真測量業
0401999,交通・運輸・倉庫,空港・航空業,空港・航空業関連
0402001,交通・運輸・倉庫,港湾業,港湾運送業
0402004,交通・運輸・倉庫,港湾業,船舶取引業
0402999,交通・運輸・倉庫,港湾業,港湾業関連
0403001,交通・運輸・倉庫,海運業,遊覧・クルージング
0403003,交通・運輸・倉庫,海運業,フェリー・客船（沿海旅客海運業）
0403999,交通・運輸・倉庫,海運業,海運業関連
0404001,交通・運輸・倉庫,鉄道・駅関連,ケーブルカー業
0404002,交通・運輸・倉庫,鉄道・駅関連,ロープウェイ業
0404003,交通・運輸・倉庫,鉄道・駅関連,地下鉄道業
0404004,交通・運輸・倉庫,鉄道・駅関連,鉄道業
0404005,交通・運輸・倉庫,鉄道・駅関連,路面電車
0404999,交通・運輸・倉庫,鉄道・駅関連,鉄道・駅関連
0405001,交通・運輸・倉庫,バス・タクシー,タクシー・ハイヤー業
0405005,交通・運輸・倉庫,バス・タクシー,観光・貸切バス事業
0405006,交通・運輸・倉庫,バス・タクシー,空港バス業
0405007,交通・運輸・倉庫,バス・タクシー,高速バス業
0405008,交通・運輸・倉庫,バス・タクシー,貸切バス業
0405010,交通・運輸・倉庫,バス・タクシー,路線バス・乗合バス事業
0405999,交通・運輸・倉庫,バス・タクシー,バス・タクシー関連
0406001,交通・運輸・倉庫,道路料金所,道路料金所
0406999,交通・運輸・倉庫,道路料金所,道路料金所関連
0407002,交通・運輸・倉庫,陸運業,バイク便（集配利用運送業）
0407006,交通・運輸・倉庫,陸運業,運送業
0407014,交通・運輸・倉庫,陸運業,寝台自動車運送業
0407017,交通・運輸・倉庫,陸運業,宅配便
0407022,交通・運輸・倉庫,陸運業,保冷・冷凍運送業
0407999,交通・運輸・倉庫,陸運業,陸運業関連
0408001,交通・運輸・倉庫,倉庫業,トランクルーム
0408003,交通・運輸・倉庫,倉庫業,冷蔵倉庫業
0408005,交通・運輸・倉庫,倉庫業,冷凍倉庫業
0408999,交通・運輸・倉庫,倉庫業,倉庫業関連
0409001,交通・運輸・倉庫,通関業・梱包業,通関業
0409006,交通・運輸・倉庫,通関業・梱包業,貨物こん包業
0409999,交通・運輸・倉庫,通関業・梱包業,通関業・こん包業関連
0410001,交通・運輸・倉庫,交通･運輸･倉庫関連,人力車
0410999,交通・運輸・倉庫,交通･運輸･倉庫関連,交通･運輸･倉庫関連
0501001,医療・薬・保険衛生,医療機関,内科
0501002,医療・薬・保険衛生,医療機関,精神科
0501003,医療・薬・保険衛生,医療機関,神経科
0501004,医療・薬・保険衛生,医療機関,神経内科
0501005,医療・薬・保険衛生,医療機関,呼吸器科
0501006,医療・薬・保険衛生,医療機関,消化器科
0501007,医療・薬・保険衛生,医療機関,胃腸科
0501008,医療・薬・保険衛生,医療機関,循環器科
0501009,医療・薬・保険衛生,医療機関,小児科
0501010,医療・薬・保険衛生,医療機関,外科
0501011,医療・薬・保険衛生,医療機関,整形外科
0501012,医療・薬・保険衛生,医療機関,形成外科
0501013,医療・薬・保険衛生,医療機関,美容外科
0501014,医療・薬・保険衛生,医療機関,脳神経外科
0501015,医療・薬・保険衛生,医療機関,呼吸器外科
0501016,医療・薬・保険衛生,医療機関,心臓血管外科
0501017,医療・薬・保険衛生,医療機関,小児外科
0501018,医療・薬・保険衛生,医療機関,皮膚泌尿器科
0501019,医療・薬・保険衛生,医療機関,皮膚科
0501020,医療・薬・保険衛生,医療機関,泌尿器科
0501021,医療・薬・保険衛生,医療機関,性病科
0501022,医療・薬・保険衛生,医療機関,肛門科
0501023,医療・薬・保険衛生,医療機関,産婦人科
0501024,医療・薬・保険衛生,医療機関,産科
0501025,医療・薬・保険衛生,医療機関,婦人科
0501026,医療・薬・保険衛生,医療機関,眼科
0501027,医療・薬・保険衛生,医療機関,耳鼻咽喉科
0501028,医療・薬・保険衛生,医療機関,気管食道科
0501029,医療・薬・保険衛生,医療機関,放射線科
0501030,医療・薬・保険衛生,医療機関,麻酔科
0501031,医療・薬・保険衛生,医療機関,心療内科
0501032,医療・薬・保険衛生,医療機関,アレルギー科
0501033,医療・薬・保険衛生,医療機関,リウマチ科
0501034,医療・薬・保険衛生,医療機関,リハビリテーション科
0501035,医療・薬・保険衛生,医療機関,デイケア
0501036,医療・薬・保険衛生,医療機関,ドック
0501037,医療・薬・保険衛生,医療機関,ホスピス
0501228,医療・薬・保険衛生,医療機関,歯科
0501999,医療・薬・保険衛生,医療機関,医療機関関連
0502003,医療・薬・保険衛生,動物病院,動物病院
0502999,医療・薬・保険衛生,動物病院,動物病院関連
0503001,医療・薬・保険衛生,保健所・保健施設,保健所
0503999,医療・薬・保険衛生,保健所・保健施設,保健所・保健施設関連
0504002,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,あん摩マッサージ指圧師
0504004,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,カイロプラクティック・整体
0504007,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,スポーツトレーナー
0504010,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,はり師
0504011,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,ヒーリング
0504016,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,リフレクソロジー
0504021,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,他療法
0504025,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,心理・精神療法
0504031,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,接骨・柔道整復
0504032,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,電子・電気療法
0504999,医療・薬・保険衛生,マッサージ・鍼灸・各種療法,マッサージ・鍼灸・各種療法関連
0505002,医療・薬・保険衛生,薬局・薬店,漢方薬局
0505003,医療・薬・保険衛生,薬局・薬店,置き薬
0505004,医療・薬・保険衛生,薬局・薬店,薬局・調剤薬局
0505005,医療・薬・保険衛生,薬局・薬店,薬店
0505999,医療・薬・保険衛生,薬局・薬店,薬局・薬店関連
0506001,医療・薬・保険衛生,臨床検査,臨床検査サービス業
0506002,医療・薬・保険衛生,臨床検査,ＤＮＡ鑑定業
0506999,医療・薬・保険衛生,臨床検査,臨床検査関連
0507001,医療・薬・保険衛生,医療・薬・保険衛生関連,アイバンク
0507005,医療・薬・保険衛生,医療・薬・保険衛生関連,介護老人保健施設
0507006,医療・薬・保険衛生,医療・薬・保険衛生関連,血液センター
0507007,医療・薬・保険衛生,医療・薬・保険衛生関連,在宅介護サービス業
0507010,医療・薬・保険衛生,医療・薬・保険衛生関連,歯科技工所
0507011,医療・薬・保険衛生,医療・薬・保険衛生関連,助産所
0507015,医療・薬・保険衛生,医療・薬・保険衛生関連,腎臓バンク
0507999,医療・薬・保険衛生,医療・薬・保険衛生関連,医療・薬・保険衛生関連
0601001,不動産・賃貸・展示場,賃貸,マンション・アパート業
0601008,不動産・賃貸・展示場,賃貸,ウィークリーマンション賃貸業
0601014,不動産・賃貸・展示場,賃貸,学生アパート・マンション下宿
0601019,不動産・賃貸・展示場,賃貸,建物売買土地賃貸業
0601020,不動産・賃貸・展示場,賃貸,建物売買不動産取引業
0601021,不動産・賃貸・展示場,賃貸,貸ビル業
0601024,不動産・賃貸・展示場,賃貸,貸駐車場業
0601031,不動産・賃貸・展示場,賃貸,貸店舗貸事務所
0601033,不動産・賃貸・展示場,賃貸,不動産取引・貸家業
0601999,不動産・賃貸・展示場,賃貸,賃貸関連
0602001,不動産・賃貸・展示場,住宅,月極駐車場・分譲住宅
0602002,不動産・賃貸・展示場,住宅,建物売買・貸家業
0602003,不動産・賃貸・展示場,住宅,貸ビル・分譲住宅
0602004,不動産・賃貸・展示場,住宅,中古住宅売買業
0602005,不動産・賃貸・展示場,住宅,注文住宅販売業
0602006,不動産・賃貸・展示場,住宅,不動産取引・分譲住宅
0602999,不動産・賃貸・展示場,住宅,住宅関連
0603004,不動産・賃貸・展示場,不動産取引,建物売買業
0603009,不動産・賃貸・展示場,不動産取引,貸家業
0603010,不動産・賃貸・展示場,不動産取引,中古住宅売買・建物売買業
0603012,不動産・賃貸・展示場,不動産取引,土地賃貸業
0603015,不動産・賃貸・展示場,不動産取引,土地売買業
0603018,不動産・賃貸・展示場,不動産取引,土地分譲・不動産取引業
0603019,不動産・賃貸・展示場,不動産取引,内装工事・不動産取引業
0603021,不動産・賃貸・展示場,不動産取引,不動産取引業
0603024,不動産・賃貸・展示場,不動産取引,マンション分譲業
0603027,不動産・賃貸・展示場,不動産取引,分譲住宅不動産取引業
0603999,不動産・賃貸・展示場,不動産取引,不動産取引関連
0604001,不動産・賃貸・展示場,展示場,住宅展示場
0604999,不動産・賃貸・展示場,展示場,展示場関連
0605001,不動産・賃貸・展示場,不動産・賃貸・展示場関連,アパート業・トランクルーム業
0605002,不動産・賃貸・展示場,不動産・賃貸・展示場関連,建築工事・建売業
0605003,不動産・賃貸・展示場,不動産・賃貸・展示場関連,住宅展示場・月極駐車場
0605004,不動産・賃貸・展示場,不動産・賃貸・展示場関連,貸会議室
0605005,不動産・賃貸・展示場,不動産・賃貸・展示場関連,貸倉庫業
0605007,不動産・賃貸・展示場,不動産・賃貸・展示場関連,不動産管理業
0605999,不動産・賃貸・展示場,不動産・賃貸・展示場関連,不動産・賃貸・展示場関連
0701001,学校・趣味教室・図書館,大学・大学院,大学
0701002,学校・趣味教室・図書館,大学・大学院,短期大学
0701999,学校・趣味教室・図書館,大学・大学院,大学・大学院関連
0702001,学校・趣味教室・図書館,高校・高専,高等学校
0702002,学校・趣味教室・図書館,高校・高専,高等専修学校
0702003,学校・趣味教室・図書館,高校・高専,高等専門学校
0702999,学校・趣味教室・図書館,高校・高専,高校・高専関連
0703001,学校・趣味教室・図書館,中学校,中学校
0703002,学校・趣味教室・図書館,中学校,中等教育学校
0703999,学校・趣味教室・図書館,中学校,中学校関連
0704001,学校・趣味教室・図書館,小学校,小学校
0704999,学校・趣味教室・図書館,小学校,小学校関連
0705001,学校・趣味教室・図書館,幼稚園・保育園,保育園・保育所
